objetID;dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;emplacement;voie;distance;accrochage;idNat;alimElec;alimElec_lib;moyTrans;moyTrans_lib;propTrans;propTrans_lib;macroSect;indNatCircu;foncTempsReel;dateInstall;etatEquip;etatEquip_lib;lienTunnel;nbCapteursLien;typeStation;typeStation_lib;technoCapteur;technoCapteur_lib;gestionEquip;gestionEquip_lib;commentaire;sectionnement_departement;sectionnement_gestionnaire
DIRMED_SRDT_000089;01/01/2019;A0055;3;13;N;870;2434;891043,84;6250804,05;0;D;;0;0;ACCROCHE;M5I;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000091;01/01/2019;A0055;4;13;N;305;2872;890983,99;6251235,67;0;D;;0;0;ACCROCHE;M5J;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000093;01/01/2019;A0055;4;13;N;796;3363;890608,62;6251541,57;0;D;;0;0;ACCROCHE;M5K;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000095;01/01/2019;A0055;5;13;N;248;3815;890506,18;6251971,86;0;D;;0;0;ACCROCHE;MM513.L;;;;;;;1;0;1;01/01/1996;;;;;;;;;;;CAP_JANET;13;DIRMED
DIRMED_SRDT_000098;01/01/2019;A0055;5;13;N;660;4227;890341,02;6252346,4;0;D;;0;0;ACCROCHE;M5M;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000100;01/01/2019;A0055;6;13;N;393;4956;890383,48;6252989,08;0;D;;0;0;ACCROCHE;M5N;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000103;01/01/2019;A0055;6;13;N;857;5420;890441,48;6253422,69;0;D;;0;0;ACCROCHE;M5P;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000101;01/01/2019;A0055;7;13;N;279;5850;890194,48;6253776,18;0;D;;0;0;ACCROCHE;MM513.N;;;;;;;0;0;1;01/01/1996;;;;;;;;;;;VERDURON;13;DIRMED
DIRMED_SRDT_000104;01/01/2019;A0055;8;13;N;350;6923;889576,78;6254640,76;0;D;;0;0;ACCROCHE;M5Q;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000106;01/01/2019;A0055;9;13;N;400;7955;888605,4;6254929,36;0;D;;0;0;ACCROCHE;M5S;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000111;01/01/2019;A0055;12;13;N;666;11224;886588,11;6257361,13;0;D;;0;0;ACCROCHE;M5X;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000114;01/01/2019;A0055;13;13;N;416;11973;886288,91;6258030,66;0;D;;0;0;ACCROCHE;M5Y;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000116;01/01/2019;A0055;16;13;N;474;14595;884074,51;6257372,21;0;D;;0;0;ACCROCHE;MM613.C;;;;;;;1;1;1;01/01/1996;;;;;;;;;;;Rebuty_Tr;13;DIRMED
DIRMED_SRDT_000117;01/01/2019;A0055;37;13;N;960;36093;865092,1;6258695,69;0;D;;0;0;ACCROCHE;MMP13.C;;;;;;;1;0;1;;;;;;;;;;;;Martigues;13;DIRMED
DIRMED_SRDT_000083;01/01/2019;A0055;1;13;N;439;439;891961,37;6249077,61;0;G;;0;0;ACCROCHE;M5d;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000085;01/01/2019;A0055;2;13;N;11;661;891865,86;6249273,69;0;G;;0;0;ACCROCHE;M5e;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000086;01/01/2019;A0055;2;13;N;400;1050;891829,29;6249641,34;0;G;;0;0;ACCROCHE;M5f;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000088;01/01/2019;A0055;3;13;N;481;2135;891284,91;6250501,72;0;G;;0;0;ACCROCHE;M5h;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000090;01/01/2019;A0055;3;13;N;870;2524;891031,43;6250796,93;0;G;;0;0;ACCROCHE;M5i;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000092;01/01/2019;A0055;4;13;N;305;2964;890971,32;6251228,36;0;G;;0;0;ACCROCHE;M5j;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000094;01/01/2019;A0055;4;13;N;796;3455;890599,79;6251532,28;0;G;;0;0;ACCROCHE;M5k;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000096;01/01/2019;A0055;5;13;N;248;3909;890494,78;6251963,04;0;G;;0;0;ACCROCHE;MM513.l;;;;;;;1;0;1;01/01/1996;;;;;;;;;;;CAP_JANET;13;DIRMED
DIRMED_SRDT_000097;01/01/2019;A0055;5;13;N;676;4337;890321,89;6252353,12;0;G;;0;0;ACCROCHE;M5m;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000099;01/01/2019;A0055;6;13;N;393;5055;890366,79;6252991,33;0;G;;0;0;ACCROCHE;M5n;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000102;01/01/2019;A0055;7;13;N;279;5937;890185,93;6253769,07;0;G;;0;0;ACCROCHE;MM513.n;;;;;;;0;0;1;01/01/1996;;;;;;;;;;;VERDURON;13;DIRMED
DIRMED_SRDT_000105;01/01/2019;A0055;8;13;N;650;7317;889276,5;6254682,42;0;G;;0;0;ACCROCHE;M5r;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000107;01/01/2019;A0055;9;13;N;400;8058;888588,42;6254903,83;0;G;;0;0;ACCROCHE;M5s;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000108;01/01/2019;A0055;9;13;N;745;8403;888298,62;6255088,28;0;G;;0;0;ACCROCHE;M5t;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000109;01/01/2019;A0055;10;13;N;310;9000;888030,58;6255610,38;0;G;;0;0;ACCROCHE;M5u;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000110;01/01/2019;A0055;10;13;N;822;9512;887815,33;6256075,25;0;G;;0;0;ACCROCHE;M5v;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000112;01/01/2019;A0055;12;13;N;666;11329;886580,92;6257339,43;0;G;;0;0;ACCROCHE;M5x;;;;;;;;;1;;;;;;;;;;;;;13;DIRMED
DIRMED_SRDT_000113;01/01/2019;A0055;13;13;N;406;12091;886258,01;6258014,38;0;G;;0;0;ACCROCHE;MM513.Y;;;;;;;1;0;1;01/01/1996;;;;;;;;;;;JONCTION_A7_SUD_NORD;13;DIRMED
DIRMED_SRDT_000115;01/01/2019;A0055;16;13;N;474;14596;884079,18;6257354,69;0;G;;0;0;ACCROCHE;MM613.c;;;;;;;1;1;1;01/01/1996;;;;;;;;;;;Rebuty_Tr;13;DIRMED
DIRA_SRDT_S70_MB233.S;01/01/2019;A0062;0;33;N;733;733;418672,64;6414847,01;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;0;0;1;;N;fonctionnement normal;0;12;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;S70_MB233.S;33;DIRA
DIRA_SRDT_S72_MB333.S;01/01/2019;A0062;2;33;N;495;3673;419723,25;6412139,2;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;16;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;S72_MB333.S;33;DIRA
DIRA_SRDT_S73_MB133.Y;01/01/2019;A0062;2;33;N;967;4145;419881,56;6411695,08;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;1;;N;fonctionnement normal;0;16;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;S73_MB133.Y;33;DIRA
DIRA_SRDT_SE1.1_MB133.O;01/01/2019;A0062;9;33;N;822;10966;423008,09;6405700,06;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;1;0;1;;N;fonctionnement normal;0;12;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SE1.1_MB133.O;33;DIRA
DIRA_SRDT_S71_MB333.R;01/01/2019;A0062;0;33;N;1160;1160;418904,89;6414086,3;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;16;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;S71_MB333.R;33;DIRA
DIRA_SRDT_S66_MB333.y;01/01/2019;A0063;21;33;N;739;21964;396536,13;6402729,16;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S66_MB333.y;33;DIRA
DIRA_SRDT_SE22_MB133.q;01/01/2019;A0063;25;33;N;730;25956;394786,6;6399177,93;0;D;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;22;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SE22_MB133.q;33;DIRA
DIRA_SRDT_S60A_MB133.X;01/01/2019;A0063;0;33;N;1050;1050;413350,68;6416339,04;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;0;0;1;;N;fonctionnement normal;0;4;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S60A_MB133.X;33;DIRA
DIRA_SRDT_S60_MB333.C;01/01/2019;A0063;1;33;N;134;2301;412303,17;6415673,6;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;10;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;S60_MB333.C;33;DIRA
DIRA_SRDT_S61_MB333.T;01/01/2019;A0063;2;33;N;630;3791;410987,18;6414966,29;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S61_MB333.T;33;DIRA
DIRA_SRDT_S61A_MB333.U;01/01/2019;A0063;3;33;N;500;4659;410230,78;6414548,95;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S61A_MB333.U;33;DIRA
DIRA_SRDT_S62_MB333.t;01/01/2019;A0063;4;33;N;527;5681;409391,09;6413973,67;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S62_MB333.t;33;DIRA
DIRA_SRDT_S63_MB133.P;01/01/2019;A0063;5;33;N;658;6808;408525,74;6413257,7;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S63_MB133.P;33;DIRA
DIRA_SRDT_S63A_MB133.Q;01/01/2019;A0063;6;33;N;980;8127;407513,32;6412410,11;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S63A_MB133.Q;33;DIRA
DIRA_SRDT_S64_MB133.p;01/01/2019;A0063;8;33;N;555;9692;406273,47;6411465,89;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S64_MB133.p;33;DIRA
DIRA_SRDT_S64A_MB133.o;01/01/2019;A0063;10;33;N;272;11407;404996,78;6410328,29;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S64A_MB133.o;33;DIRA
DIRA_SRDT_SE24_MB133.U;01/01/2019;A0063;11;33;N;850;12980;403928,31;6409197,02;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;14;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;SE24_MB133.U;33;DIRA
DIRA_SRDT_S65_MB133.u;01/01/2019;A0063;14;33;N;572;15712;402215,09;6407078,67;0;G;CHAUSSEE;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;8;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;S65_MB133.u;33;DIRA
SRDT_INIT_59;01/01/2019;A0064;241;31;N;772;241772;545733,76;6241075,79;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2012;N;fonctionnement normal;0;16;;;;;;;LAVELANET;31;DIRSO
SRDT_INIT_58;01/01/2019;A0064;253;31;N;880;253880;555378,03;6248402,43;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2012;N;fonctionnement normal;0;16;;;;;;;CARBONNE;31;DIRSO
SRDT_INIT_57;01/01/2019;A0064;267;31;N;720;267720;562501,94;6259690,65;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2012;N;fonctionnement normal;0;8;;;;;;;MURET SUD;31;DIRSO
SRDT_INIT_55;01/01/2019;A0064;269;31;N;673;269673;563045,77;6261509,56;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;1;01/01/2012;N;fonctionnement normal;0;8;;;;;;;MURET PODIO;31;DIRSO
SRDT_INIT_56;01/01/2019;A0064;272;31;N;922;272922;563585,82;6264519,95;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;01/01/2012;N;fonctionnement normal;0;16;;;;;;;MURET NOTRE DAME;31;DIRSO
SRDT_INIT_91;01/01/2019;A0068;29;81;N;202;29186;597410,73;6297867,87;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;1;0;0;01/01/1995;OBS;obsolète;0;12;;;;;;;Rieu d'Encost;81;DIRSO
SRDT_INIT_92;01/01/2019;A0068;37;81;N;365;37365;603903,57;6302487,17;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;0;1;0;01/01/1993;OBS;obsolète;0;8;;;;;;;L'Isle/Tarn;81;DIRSO
SRDT_INIT_93;01/01/2019;A0068;58;81;N;655;58635;621587,34;6310886,9;0;D;INDEFINI;0;0;ACCROCHE;;EDF;réseau EDF;F;filaire;O;opéré;0;0;0;01/01/1997;OBS;obsolète;0;8;;;;;;;Florentin;81;DIRSO
DIRCE__SRDT_000104;01/01/2019;A0072;2;42;N;591;41543;810673,23;6484719,15;0;D;;0;0;ACCROCHE;DIRCE__SRDT_000104;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/01/1992;OBS;obsolète;0;4;SIR4;SIREDO 4;BEM;boucle électromagnétique;;;31, rue de l'Abbé Breuil Dep 42 D;42;DIRCE
DIRCE__SRDT_000105;01/01/2019;A0072;2;42;N;968;41920;810384,58;6484963,95;0;D;;0;0;ACCROCHE;DIRCE__SRDT_000105;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/12/2012;N;fonctionnement normal;0;7;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000108;01/01/2019;A0072;5;42;N;886;44811;807997,82;6485896,05;0;D;;0;0;ACCROCHE;DIRCE__SRDT_000108;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/12/2010;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;X,Y,Z;42;DIRCE
DIRCE__SRDT_000110;01/01/2019;A0072;12;42;N;245;51125;802880,58;6489203,49;0;D;;0;0;ACCROCHE;DIRCE__SRDT_000110;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;1;1;0;01/01/2013;N;fonctionnement normal;0;6;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000106;01/01/2019;A0072;3;42;N;624;41279;809886,11;6485373,29;0;G;;0;0;ACCROCHE;DIRCE__SRDT_000106;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/12/2010;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000107;01/01/2019;A0072;4;42;N;522;42168;809244,31;6485991,56;0;G;;0;0;ACCROCHE;DIRCE__SRDT_000107;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/12/2010;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000244;01/01/2019;A0072;6;42;N;703;44328;807387,33;6486389,44;0;G;;0;0;ACCROCHE;DIRCE__SRDT_000244;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/01/2013;N;fonctionnement normal;0;8;SIR8;SIREDO 8;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000279;01/01/2019;A0072;14;42;N;148;51747;801676,07;6490660,21;0;G;;0;0;ACCROCHE;DIRCE__SRDT_000279;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/09/2016;N;fonctionnement normal;0;0;DIV;Autre;BEM;boucle électromagnétique;;;;42;DIRCE
DIRCE__SRDT_000111;01/01/2019;A0072;15;42;N;811;53404;800947,4;6492082,01;0;G;;0;0;ACCROCHE;DIRCE__SRDT_000111;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;0;01/12/2012;N;fonctionnement normal;0;10;ST16;Station 16;BEM;boucle électromagnétique;;;;42;DIRCE
MC__SRDT_000009;01/01/2019;A0075;17;63;N;159;17594;714790,16;6504018,89;0;D;;0;0;ACCROCHE;MC__SRDT_000009;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;AUTHEZAT / QT,  QL, TT , VT , LC, VC;63;DIRMC
MC__SRDT_000013;01/01/2019;A0075;53;43;N;700;55015;721776,92;6472848,78;0;D;;0;0;ACCROCHE;MC__SRDT_000013;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;LEMPDES SUD / QT, TT , VT , LC, VC;43;DIRMC
MC__SRDT_000014;01/01/2019;A0075;63;43;N;0;64317;717561,96;6464850,74;0;D;;0;0;ACCROCHE;MC__SRDT_000014;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;VIOLETTE / QT,  QL, TT , VT , LC, VC;43;DIRMC
MC__SRDT_000015;01/01/2019;A0075;67;15;N;600;68917;716051,86;6461198,33;0;D;;0;0;ACCROCHE;MC__SRDT_000015;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;MASSIAC / QT, TT , VT , LC, VC;15;DIRMC
MC__SRDT_000016;01/01/2019;A0075;76;15;N;300;77617;713777,97;6453265,04;0;D;;0;0;ACCROCHE;MC__SRDT_000016;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;SALBAS / QT, QL, TT , VT , LC, VC;15;DIRMC
MC__SRDT_000017;01/01/2019;A0075;91;15;N;400;92589;708698,09;6440322,26;0;D;;0;0;ACCROCHE;MC__SRDT_000017;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;SAINT FLOUR NORD Sens 1 / QT, TT , VT , LC, EC, KC, PC, VC;15;DIRMC
MC__SRDT_000018;01/01/2019;A0075;91;15;N;400;92589;708698,09;6440322,26;0;D;;0;0;ACCROCHE;MC__SRDT_000018;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;SAINT FLOUR NORD Sens 1 / QT, TT , VT , LC, EC, KC, PC, VC;15;DIRMC
MC__SRDT_000021;01/01/2019;A0075;93;15;N;300;94489;709177,44;6438554,51;0;D;;0;0;ACCROCHE;MC__SRDT_000021;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;SAINT FLOUR SUD Sens 1 / QT, TT , VT , LC, VC;15;DIRMC
MC__SRDT_000023;01/01/2019;A0075;112;15;N;800;113998;718115,42;6422561,87;0;D;;0;0;ACCROCHE;MC__SRDT_000023;EDF;réseau EDF;F;filaire;P;propriétaire;1;1;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;Echangeur 31 LOUBARESSE / QT, QL, TT , VT , LC, VC;15;DIRMC
MC__SRDT_000024;01/01/2019;A0075;116;48;N;700;117910;719747,95;6419115,16;0;D;;0;0;ACCROCHE;MC__SRDT_000024;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;LA GARDE / QT, QL, TT , VT , LC, VC;48;DIRMC
MC__SRDT_000025;01/01/2019;A0075;133;48;N;730;134962;722986,64;6403832,15;0;D;;0;0;ACCROCHE;MC__SRDT_000025;EDF;réseau EDF;F;filaire;P;propriétaire;0;1;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;AUMONT AUBRAC NORD / QT, TT , VT , LC, VC;48;DIRMC
MC__SRDT_000029;01/01/2019;A0075;182;12;N;500;182968;709320,88;6364896,06;0;D;INDEFINI;0;0;ACCROCHE;MC__SRDT_000029;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;M;magnétomètre;;;CAMPAGNAC / QT, QL, TT , VT , LC, VC;12;DIRMC
MC__SRDT_000030;01/01/2019;A0075;189;12;N;800;190258;706773,31;6359266,23;0;D;;0;0;ACCROCHE;MC__SRDT_000030;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;SEVERAC / QT, QL, TT , VT , LC, VC;12;DIRMC
MC__SRDT_000032;01/01/2019;A0075;210;12;N;400;211249;702660,33;6341956,78;0;D;;0;0;ACCROCHE;MC__SRDT_000032;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;; LA GARRIGUE S2 / QT, TT , VT , LC, VC;12;DIRMC
MC__SRDT_000033;01/01/2019;A0075;210;12;N;400;211249;702660,33;6341956,78;0;D;;0;0;ACCROCHE;MC__SRDT_000033;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;; LA GARRIGUE Bretelle / QT, TT;12;DIRMC
MC__SRDT_000031;01/01/2019;A0075;210;12;N;400;211249;702660,33;6341956,78;0;D;;0;0;ACCROCHE;MC__SRDT_000031;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;; LA GARRIGUE S1 / QT, TT , VT , LC, VC;12;DIRMC
MC__SRDT_000037;01/01/2019;A0075;262;34;N;500;263964;725382,14;6303244,06;0;D;;0;0;ACCROCHE;MC__SRDT_000037;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;1;1;DIV;Autre;;;;;LE CAYLAR / QT, QL, TT , VT , LC, VC;34;DIRMC
MC__SRDT_000038;01/01/2019;A0075;280;34;N;200;281501;728275,19;6287990,12;0;D;;0;0;ACCROCHE;MC__SRDT_000038;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;LODÈVE SUD / QT, QL, TT , VT , LC, VC;34;DIRMC
MC__SRDT_000039;01/01/2019;A0075;289;34;N;500;290764;736118,1;6284043,32;0;D;;0;0;ACCROCHE;MC__SRDT_000039;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;CEYRAS / QT, QL, TT , VT , LC, VC;34;DIRMC
MC__SRDT_000040;01/01/2019;A0075;310;34;N;0;311232;735428,82;6264928,47;0;D;;0;0;ACCROCHE;MC__SRDT_000040;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;Echangeur 59 PEZENAS Nord / QT, TT , VT , LC, VC;34;DIRMC
MC__SRDT_000010;01/01/2019;A0075;30;63;N;535;31059;720938,92;6494990,05;0;G;;0;0;ACCROCHE;MC__SRDT_000010;EDF;réseau EDF;F;filaire;P;propriétaire;0;1;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;ORBEIL Mère / QT, TT , VT , LC, EC, KC, PC, VC;63;DIRMC
MC__SRDT_000011;01/01/2019;A0075;30;63;N;540;31064;720939,53;6494985,05;0;G;;0;0;ACCROCHE;MC__SRDT_000011;EDF;réseau EDF;F;filaire;P;propriétaire;0;1;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;ORBEIL Fille / QT, TT , VT , LC, EC, KC, PC, VC;63;DIRMC
MC__SRDT_000012;01/01/2019;A0075;46;63;N;0;47332;721409,98;6480126,22;0;G;;0;0;ACCROCHE;MC__SRDT_000012;EDF;réseau EDF;F;filaire;P;propriétaire;1;0;0;01/01/2006;N;fonctionnement normal;0;1;DIV;Autre;;;;;LEMPDES NORD / QT, QL, TT , VT , LC, VC;63;DIRMC
MC__SRDT_000020;01/01/2019;A0075;91;15;N;400;92537;708707,73;6440320,78;0;G;;0;0;ACCROCHE;MC__SRDT_000020;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;SAINT FLOUR NORD Sens 2 / QT, TT , VT , LC, VC;15;DIRMC
MC__SRDT_000019;01/01/2019;A0075;91;15;N;400;92537;708707,73;6440320,78;0;G;;0;0;ACCROCHE;MC__SRDT_000019;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;0;01/01/2006;V;normal mais vieillissant;0;1;SIR4;SIREDO 4;;;;;SAINT FLOUR NORD Sens 2 / QT, TT , VT , LC, VC;15;DIRMC
