objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;modeComptage;modeComptage_lib;tmjaVL;tmjaPL;tmjm01VL;tmjm01PL;tmjm02VL;tmjm02PL;tmjm03VL;tmjm03PL;tmjm04VL;tmjm04PL;tmjm05VL;tmjm05PL;tmjm06VL;tmjm06PL;tmjm07VL;tmjm07PL;tmjm08VL;tmjm08PL;tmjm09VL;tmjm09PL;tmjm10VL;tmjm10PL;tmjm11VL;tmjm11PL;tmjm12VL;tmjm12PL;sectionnement_departement;sectionnement_gestionnaire
tkMeEUBiiW_44;02/01/2018;A0026;21072;40;62;C;600;40600;646976,83;7064011,58;0;61;62;C;672;61672;661872,55;7050356,65;0;I;0;ACCROCHE;1;1;15123;3606;12414;3472;13766;3549;13757;3597;15563;3621;15353;3523;16616;3841;18301;3711;18994;3168;15854;3487;14783;3976;12429;3905;13519;3435;62;SANEF
tkMeEUBiiW_45;02/01/2018;A0026;11940;61;62;C;672;61672;661872,55;7050356,65;0;73;62;C;612;73612;672570,43;7045946,93;0;I;0;ACCROCHE;1;1;19011;4091;16156;3860;17758;4096;17653;4192;19510;4183;19126;4051;20920;4444;22071;4282;22378;3668;20004;3998;19087;4425;16129;4240;17235;3663;62;SANEF
tkMeEUBiiW_46;02/01/2018;A0026;5588;73;62;C;612;73612;672570,43;7045946,93;0;79;62;C;200;79200;677602,73;7043749,91;0;I;0;ACCROCHE;1;1;22810;4337;19987;4149;21802;4346;21864;4453;23524;4458;22757;4298;25205;4707;25296;4504;24993;3897;23954;4227;23269;4665;19945;4485;21066;3869;62;SANEF
tkMeEUBiiW_47;02/01/2018;A0026;5842;79;62;C;200;79200;677602,73;7043749,91;0;85;62;C;42;85042;678857,01;7038132,38;0;I;0;ACCROCHE;1;1;22990;4380;20146;4196;21832;4385;21837;4490;23687;4503;22888;4345;25442;4759;25502;4556;25118;3934;24192;4270;23536;4704;20279;4532;21361;3905;62;SANEF
tkMeEUBiiW_48;02/01/2018;A0026;12450;85;62;C;42;85042;678857,01;7038132,38;0;97;62;C;492;97492;685094;7027706,29;0;I;0;ACCROCHE;1;1;15894;3426;13322;3266;14912;3426;14960;3547;16200;3567;15450;3447;17540;3734;18115;3554;18409;3050;16737;3345;15857;3617;13892;3521;15265;3054;62;SANEF
tkMeEUBiiW_49;02/01/2018;A0026;8783;97;62;C;492;97492;685094;7027706,29;0;106;62;C;275;106275;692841,7;7024116,68;0;I;0;ACCROCHE;1;1;13677;3575;10960;3390;12460;3588;12816;3708;14034;3687;13359;3577;14722;3856;16252;3706;17177;3134;14187;3511;13480;3823;11663;3721;12890;3221;62;SANEF
tkMeEUBiiW_50;02/01/2018;A0026;20085;106;62;C;275;106275;692841,7;7024116,68;0;126;62;C;360;126360;707449,43;7011145,07;0;I;0;ACCROCHE;1;1;14460;3876;11811;3665;13532;4054;14546;3926;14801;3878;14000;3787;15397;4204;18058;3957;18085;3398;14759;3851;13447;4273;11717;4081;13239;3468;62;SANEF
tkMeEUBiiW_51;02/01/2018;A0026;3872;126;62;C;360;126360;707449,43;7011145,07;0;130;62;C;232;130232;707418,66;7007299,27;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;62;SANEF
u53OnUR_section1_tkMeEUBiiW_51;02/01/2018;A0026;639;130;62;C;232;130232;707418,66;7007299,27;0;130;62;C;871;130871;707661,13;7006728,69;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;59;SANEF
u53OnUR_section2_tkMeEUBiiW_51;02/01/2018;A0026;373;130;62;C;871;130871;707661,13;7006728,69;0;131;62;C;244;131244;707850,57;7006404,45;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;62;SANEF
u53OnUR_section3_tkMeEUBiiW_51;02/01/2018;A0026;190;131;62;C;244;131244;707850,57;7006404,45;0;131;62;C;434;131434;707958,64;7006246,43;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;59;SANEF
u53OnUR_section4_tkMeEUBiiW_51;02/01/2018;A0026;195;131;62;C;434;131434;707958,64;7006246,43;0;131;62;C;629;131629;708088,5;7006074,79;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;62;SANEF
u53OnUR_section5_tkMeEUBiiW_51;02/01/2018;A0026;1316;131;62;C;629;131629;708088,5;7006074,79;0;132;59;C;945;132945;709031,04;7005173,65;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;59;SANEF
u53OnUR_section6_tkMeEUBiiW_51;02/01/2018;A0026;93;132;59;C;945;132945;709031,04;7005173,65;0;133;62;C;38;133038;709085,04;7005129,15;0;I;0;ACCROCHE;1;1;13346;3861;10662;3647;12350;4050;13463;3932;13589;3859;12878;3784;14158;4200;16965;3937;17156;3380;13597;3804;12245;4231;10675;4066;12275;3476;62;SANEF
tkMeEUBiiW_52;02/01/2018;A0026;628;133;62;C;38;133038;709085,04;7005129,15;0;133;62;C;666;133666;709546,26;7004743,8;0;I;0;ACCROCHE;1;1;15736;4924;12418;4682;14412;5285;15805;5016;16008;4915;15218;4828;16730;5361;20661;5067;20592;4248;15928;4853;14237;5389;12429;5169;14204;4327;62;SANEF
u53OnUR_section1_tkMeEUBiiW_52;02/01/2018;A0026;8703;133;62;C;666;133666;709546,26;7004743,8;0;142;59;C;369;142369;712699,85;6996763,83;0;I;0;ACCROCHE;1;1;15736;4924;12418;4682;14412;5285;15805;5016;16008;4915;15218;4828;16730;5361;20661;5067;20592;4248;15928;4853;14237;5389;12429;5169;14204;4327;59;SANEF
tkMeEUBiiW_53;02/01/2018;A0026;6486;142;59;C;369;142369;712699,85;6996763,83;0;148;59;C;855;148855;712407,23;6990310,04;0;I;0;ACCROCHE;1;1;14737;4640;11540;4455;13532;5036;14841;4750;14987;4648;14169;4568;15627;5056;19611;4792;19738;3998;14870;4600;13114;4999;11393;4808;13238;4020;59;SANEF
u53OnUR_section1_tkMeEUBiiW_53;02/01/2018;A0026;2836;148;59;C;855;148855;712407,23;6990310,04;0;151;2;C;691;151691;713537,94;6987727,36;0;I;0;ACCROCHE;1;1;14737;4640;11540;4455;13532;5036;14841;4750;14987;4648;14169;4568;15627;5056;19611;4792;19738;3998;14870;4600;13114;4999;11393;4808;13238;4020;2;SANEF
u53OnUR_section2_tkMeEUBiiW_53;02/01/2018;A0026;1208;151;2;C;691;151691;713537,94;6987727,36;0;152;80;C;899;152899;713812,97;6986539,73;0;I;0;ACCROCHE;1;1;14737;4640;11540;4455;13532;5036;14841;4750;14987;4648;14169;4568;15627;5056;19611;4792;19738;3998;14870;4600;13114;4999;11393;4808;13238;4020;80;SANEF
u53OnUR_section3_tkMeEUBiiW_53;02/01/2018;A0026;14168;152;80;C;899;152899;713812,97;6986539,73;0;167;2;C;67;167067;717013,45;6973847,32;0;I;0;ACCROCHE;1;1;14737;4640;11540;4455;13532;5036;14841;4750;14987;4648;14169;4568;15627;5056;19611;4792;19738;3998;14870;4600;13114;4999;11393;4808;13238;4020;2;SANEF
tkMeEUBiiW_54;02/01/2018;A0026;1933;167;2;C;67;167067;717013,45;6973847,32;0;169;2;C;0;169000;716912,9;6971945,84;0;I;0;ACCROCHE;1;1;15138;4647;11755;4434;13802;5029;15172;4767;15466;4686;14525;4608;16019;5056;20239;4778;20308;3991;15260;4599;13502;5000;11784;4823;13630;4046;2;SANEF
tkMeEUBiiW_55;02/01/2018;A0026;6573;169;2;C;0;169000;716912,9;6971945,84;0;175;2;C;573;175573;721442,18;6967714,97;0;I;0;ACCROCHE;1;1;18327;5242;13903;4972;15986;5681;18009;5376;18598;5191;18013;5073;19406;5683;24522;5429;25179;4540;18516;5204;16370;5635;14421;5545;16700;4634;2;SANEF
tkMeEUBiiW_56;02/01/2018;A0026;18467;175;2;C;573;175573;721442,18;6967714,97;0;194;2;C;40;194040;733950,01;6954475,35;0;I;0;ACCROCHE;1;1;16046;4528;12007;4278;14014;4909;15952;4635;16215;4484;15731;4421;16855;4903;22056;4677;22810;3904;16085;4498;13962;4858;12103;4793;14474;4036;2;SANEF
tkMeEUBiiW_57;02/01/2018;A0026;16408;194;2;C;40;194040;733950,01;6954475,35;0;210;2;C;448;210448;747418,84;6945591,12;0;I;0;ACCROCHE;1;1;16244;4564;12189;4291;14209;4944;16186;4661;16409;4516;15889;4445;17030;4936;22250;4742;23024;3955;16260;4524;14160;4888;12297;4829;14730;4091;2;SANEF
tkMeEUBiiW_58;02/01/2018;A0026;30476;210;2;C;448;210448;747418,84;6945591,12;0;240;2;C;924;240924;767544,2;6926093,56;0;I;0;ACCROCHE;1;1;15417;4473;11406;4186;13444;4834;15394;4539;15424;4410;14872;4349;15964;4860;21376;4763;22285;3942;15405;4392;13317;4743;11568;4723;14252;3985;2;SANEF
tkMeEUBiiW_59;02/01/2018;A0026;4512;240;2;C;924;240924;767544,2;6926093,56;0;245;2;C;436;245436;768416,68;6921734,82;0;I;0;ACCROCHE;1;1;15752;4445;11767;4174;13802;4800;15767;4498;15709;4371;15138;4303;16356;4842;21693;4755;22450;3915;15773;4357;13702;4731;11964;4698;14610;3944;2;SANEF
u53OnUR_section1_tkMeEUBiiW_59;02/01/2018;A0026;10993;245;2;C;436;245436;768416,68;6921734,82;0;256;51;C;429;256429;772420,97;6911667,6;0;I;0;ACCROCHE;1;1;15752;4445;11767;4174;13802;4800;15767;4498;15709;4371;15138;4303;16356;4842;21693;4755;22450;3915;15773;4357;13702;4731;11964;4698;14610;3944;51;SANEF
tkMeEUBiiW_60;02/01/2018;A0026;2115;256;51;C;429;256429;772420,97;6911667,6;0;258;51;C;544;258544;771281,05;6909945,38;0;I;0;ACCROCHE;1;1;17233;4975;13177;4693;15232;5322;17237;5065;17209;4908;16583;4801;18036;5524;23147;5487;23699;4498;17355;4840;15333;5256;13473;5099;16031;4258;51;SANEF
N52gyibnKi_61;02/01/2018;A0026;4552;258;51;C;544;258544;771281,05;6909945,38;0;298;51;C;0;263096;794002,6;6884536,01;0;I;0;ACCROCHE;2;2;27838;5774;23553;5329;25688;5935;28114;5793;27960;5705;26988;5632;29190;6533;32567;6659;32250;5538;29458;5622;27544;5994;23842;5777;26661;4808;51;SANEF
N52gyibnKi_62;02/01/2018;A0026;9793;298;51;C;0;263096;794002,6;6884536,01;0;307;51;C;793;272889;793986,83;6875268,43;0;I;0;ACCROCHE;1;1;14934;3611;11012;3311;12673;3828;14620;3580;14565;3450;13926;3430;15214;3743;22232;3616;22903;3039;14909;3551;12640;3840;10909;4303;13255;3681;51;SANEF
tkMeEUBiiW_63;02/01/2018;A0026;7170;307;51;C;793;272889;793986,83;6875268,43;0;314;51;C;963;280059;794131,12;6868209,07;0;I;0;ACCROCHE;1;1;14191;3324;10273;3012;11926;3543;13898;3289;13791;3179;13176;3153;14405;3470;21613;3352;22436;2782;14034;3275;11836;3499;10070;3952;12471;3421;51;SANEF
tkMeEUBiiW_64;02/01/2018;A0026;16837;314;51;C;963;280059;794131,12;6868209,07;0;331;51;C;800;296896;791439,43;6852381,87;0;I;0;ACCROCHE;1;1;14649;3075;10617;2761;12314;3299;14298;3027;14220;2937;13622;2907;14927;3202;22259;3088;23011;2584;14624;3029;12263;3231;10401;3669;12869;3202;51;SANEF
tkMeEUBiiW_65;02/01/2018;A0026;4418;331;51;C;800;296896;791439,43;6852381,87;0;336;51;C;218;301314;789924,9;6848326,85;0;I;0;ACCROCHE;1;1;14631;3003;10587;2702;12291;3239;14278;2961;14222;2878;13618;2853;14887;3112;22282;3028;23024;2523;14607;2966;12247;3150;10347;3568;12810;3089;51;SANEF
tkMeEUBiiW_66;02/01/2018;A0026;3000;336;51;C;218;301314;789924,9;6848326,85;0;339;51;C;218;304314;788723,11;6845594,25;0;I;0;ACCROCHE;1;1;14730;3015;10652;2718;12355;3267;14374;2978;14325;2899;13724;2867;14961;3124;22448;3038;23294;2522;14701;2984;12307;3179;10345;3576;12890;3071;51;SANEF
u53OnUR_section1_tkMeEUBiiW_66;02/01/2018;A0026;21285;339;51;C;218;304314;788723,11;6845594,25;0;360;10;C;503;325599;787099,97;6825643,41;0;I;0;ACCROCHE;1;1;14730;3015;10652;2718;12355;3267;14374;2978;14325;2899;13724;2867;14961;3124;22448;3038;23294;2522;14701;2984;12307;3179;10345;3576;12890;3071;10;SANEF
tkMeEUBiiW_67;02/01/2018;A0026;12840;360;10;C;503;325599;787099,97;6825643,41;0;373;10;C;343;338439;784805,83;6813178,37;0;I;0;ACCROCHE;1;1;14461;2986;10420;2687;12133;3232;14152;2950;14081;2872;13461;2844;14660;3091;22137;2998;23009;2487;14378;2957;12001;3159;10075;3546;12651;3047;10;SANEF
nj4zYi2a8b_11;02/01/2018;A0026;14031;373;10;C;343;338439;784805,83;6813178,37;0;387;10;C;142;352470;786445,03;6799656,62;0;I;0;ACCROCHE;1;1;11385;2477;7563;2212;9395;2665;11388;2452;10992;2365;10492;2367;11277;2554;18480;2464;19846;2035;11034;2418;8708;2580;7189;3006;9899;2634;10;APRR
nj4zYi2a8b_12;02/01/2018;A0026;7123;387;10;C;142;352470;786445,03;6799656,62;0;394;10;C;267;359593;787601,97;6792753,88;0;I;0;ACCROCHE;1;1;12329;2659;8544;2396;10264;2852;12295;2648;11966;2547;11387;2548;12214;2771;19731;2655;20942;2174;11852;2600;9542;2769;7951;3189;10886;2790;10;APRR
DTknCtsTNI_41;02/01/2018;A0029;2946;10;14;C;493;10493;498416,87;6922528,12;0;13;14;C;439;13439;500513,13;6924441,27;0;I;0;ACCROCHE;1;1;8764;2254;6415;2054;6816;2248;7565;2247;9665;2296;10161;2179;8225;2072;11427;2405;12317;2302;8843;2075;8775;2468;7322;2636;7413;2066;14;SAPN
wtKAm99zyz_42;02/01/2018;A0029;3281;13;14;C;439;13439;500513,13;6924441,27;0;16;14;C;720;16720;501868,39;6927122,56;0;I;0;ACCROCHE;2;2;10985;2557;7754;2307;8275;2534;9106;2541;11847;2596;12668;2480;10607;2409;14577;2737;15700;2577;11200;2383;10804;2802;9565;2980;9429;2338;14;SAPN
d1lrv32_section1_wtKAm99zyz_42;02/01/2018;A0029;65;16;14;C;720;16720;501844,68;6934333,97;0;24;76;C;0;16785;501783,66;6934455,2;0;I;0;ACCROCHE;2;2;10985;2557;7754;2307;8275;2534;9106;2541;11847;2596;12668;2480;10607;2409;14577;2737;15700;2577;11200;2383;10804;2802;9565;2980;9429;2338;76;SAPN
wtKAm99zyz_43;02/01/2018;A0029;1885;24;76;C;0;16785;501783,66;6934455,2;0;25;76;C;885;18670;501937,91;6936267,77;0;I;0;ACCROCHE;2;2;17687;4303;13506;3991;14082;4442;15096;4489;18310;4888;20004;4398;19360;4328;21647;4795;23225;4298;19786;3896;17276;4346;15550;4252;14130;3548;76;SAPN
DTknCtsTNI_44;02/01/2018;A0029;8551;25;76;C;885;18670;501937,91;6936267,77;0;34;76;C;436;27221;507231,27;6942675,89;0;I;0;ACCROCHE;1;1;14425;2466;11301;2327;11986;2556;12520;2529;14973;2479;15749;2392;15895;2617;18191;2545;18206;2054;15437;2380;14131;2740;12462;2753;12045;2237;76;SAPN
DTknCtsTNI_45;02/01/2018;A0029;8730;34;76;C;436;27221;507231,27;6942675,89;0;43;76;C;166;35951;514639,31;6945509,63;0;I;0;ACCROCHE;1;1;13606;2397;10614;2261;11172;2475;11799;2446;14201;2404;14755;2317;15013;2537;17159;2464;16870;1994;14551;2314;13489;2679;11814;2684;11633;2206;76;SAPN
DTknCtsTNI_46;02/01/2018;A0029;16868;43;76;C;166;35951;514639,31;6945509,63;0;60;76;C;34;52819;529836,34;6950440,53;0;I;0;ACCROCHE;1;1;13257;2472;9946;2342;10470;2560;11195;2533;13892;2482;14552;2384;14633;2622;17193;2548;17195;2069;14259;2389;13021;2747;11323;2740;11174;2271;76;SAPN
DTknCtsTNI_47;02/01/2018;A0029;8901;60;76;C;34;52819;529836,34;6950440,53;0;68;76;C;935;61720;538567,82;6951750,75;0;I;0;ACCROCHE;1;1;15051;3013;11398;2891;11907;3149;12726;3114;15765;3043;16481;2930;16703;3233;19315;3074;19185;2511;16163;2921;14840;3345;13036;3245;12838;2725;76;SAPN
DTknCtsTNI_48;02/01/2018;A0029;6264;68;76;C;935;61720;538567,82;6951750,75;0;75;76;C;199;67984;544327,45;6952455,36;0;I;0;ACCROCHE;1;1;9394;2528;6289;2426;6575;2651;7381;2620;9799;2566;10897;2491;10491;2717;13420;2583;13952;2092;10189;2446;8738;2815;7179;2677;7547;2273;76;SAPN
DTknCtsTNI_49;02/01/2018;A0029;16113;75;76;C;199;67984;544327,45;6952455,36;0;91;76;C;312;84097;559314,66;6950503,71;0;I;0;ACCROCHE;1;1;9820;2589;6638;2482;6951;2714;7784;2691;10264;2623;11333;2592;10868;2799;13905;2641;14414;2139;10654;2500;9188;2860;7558;2729;8003;2319;76;SAPN
fADSn2Y2gw_50;02/01/2018;A0029;16404;91;76;C;312;84097;559314,66;6950503,71;0;107;76;C;716;100501;575061,58;6951982,54;0;I;0;ACCROCHE;1;1;9037;3156;5866;3056;6118;3341;7036;3249;9443;3160;10519;3024;10076;3321;13163;3169;13641;2611;9759;2987;8349;3371;6787;3423;7399;3184;76;SAPN
N52gyibnKi_68;02/01/2018;A0029;3560;127;76;C;0;100501;590727,91;6962809,73;0;130;76;C;560;104061;593967,14;6961569,05;0;I;0;ACCROCHE;2;2;10157;2712;6977;2461;7183;2898;8203;2675;10681;2650;11588;2705;11083;2914;14558;3187;14529;2652;10766;2670;9374;2778;7990;2744;8664;2231;76;SANEF
N52gyibnKi_69;02/01/2018;A0029;12900;130;76;C;560;104061;593967,14;6961569,05;0;143;76;C;460;116961;606007,78;6962672,37;0;I;0;ACCROCHE;1;1;10435;2687;7080;2520;7302;2968;8356;2717;10910;2662;11913;2705;11466;2860;15159;2937;15166;2365;11115;2652;9570;2849;8066;2775;8809;2269;76;SANEF
N52gyibnKi_70;02/01/2018;A0029;5710;143;76;C;460;116961;606007,78;6962672,37;0;149;76;C;170;122671;610514,17;6965685,5;0;I;0;ACCROCHE;1;1;10266;2639;6891;2490;7100;2921;8167;2674;10681;2612;11662;2660;11244;2813;15008;2766;14940;2295;10883;2604;9526;2846;8094;2783;8686;2244;76;SANEF
d1lrv32_section1_N52gyibnKi_70;02/01/2018;A0029;16300;149;76;C;170;122671;610514,17;6965685,5;0;165;80;C;470;138971;625965,52;6968418,16;0;I;0;ACCROCHE;1;1;10266;2639;6891;2490;7100;2921;8167;2674;10681;2612;11662;2660;11244;2813;15008;2766;14940;2295;10883;2604;9526;2846;8094;2783;8686;2244;80;SANEF
N52gyibnKi_71;02/01/2018;A0029;19930;165;80;C;470;138971;625965,52;6968418,16;0;185;80;C;400;158901;643623,84;6975225,52;0;I;0;ACCROCHE;1;1;10880;2710;7488;2584;7727;2994;8762;2734;11310;2671;12231;2716;11922;2880;15732;2833;15462;2349;11489;2671;10141;2923;8682;2870;9304;2329;80;SANEF
N52gyibnKi_72;02/01/2018;A0029;5165;189;80;C;0;158901;645257,84;6972372,31;0;194;80;C;165;164066;650040,3;6973581,82;0;I;0;ACCROCHE;1;1;19221;3194;15212;3077;15740;3525;16774;3237;20004;3154;20564;3113;21129;3390;24347;3306;22809;2736;20632;3163;19201;3476;16785;3386;17168;2812;80;SANEF
N52gyibnKi_73;02/01/2018;A0029;6838;194;80;C;165;164066;650040,3;6973581,82;0;201;80;C;3;170904;655918,32;6973634,1;0;I;0;ACCROCHE;2;2;42260;3943;37959;3688;39130;4079;40238;3912;42656;3986;42933;3729;46562;4249;46209;4337;42102;3741;44704;3969;44314;4281;40060;4077;40098;3292;80;SANEF
N52gyibnKi_74;02/01/2018;A0029;9585;201;80;C;3;170904;655918,32;6973634,1;0;210;80;C;588;180489;665387,75;6972900,07;0;I;0;ACCROCHE;1;1;18531;3213;14196;2989;14732;3441;16128;3233;19397;3161;19629;3084;20221;3382;24076;3328;23118;2863;19707;3214;18317;3463;16087;3522;16437;2910;80;SANEF
N52gyibnKi_75;02/01/2018;A0029;21888;210;80;C;588;180489;665387,75;6972900,07;0;232;80;C;476;202377;686569;6972361,72;0;I;0;ACCROCHE;1;1;18883;3272;14496;3071;15060;3519;16498;3276;19742;3191;19927;3128;20587;3442;24539;3404;23512;2911;20096;3274;18686;3535;16375;3587;16754;2963;80;SANEF
