"objetID";"dateReferentiel";"route";"longueur";"prD";"depPrD";"concessionPrD";"absD";"cumulD";"xD";"yD";"zD";"prF";"depPrF";"concessionPrF";"absF";"cumulF";"xF";"yF";"zF";"cote";"voie";"accrochage";"ClasseProfilTravSectionnee-2019-01-01-profil";"ClasseProfilTravSectionnee-2019-01-01-profil_lib";"ItiEuropeen-2015-01-01-ItiEuropeen";"Macro_sections-2019-01-01-CodeMacroSection";"Macro_sections-2019-01-01-MacroSectionEquipee";"Macro_sections-2019-01-01-NomStationRef";"Macro_sections-2019-01-01-CodeSiredoStationRef";"Macro_sections-2019-01-01-TypeStationRef";"Macro_sections-2019-01-01-TypeStationRef_lib";"Macro_sections-2019-01-01-DateStationRef";"Macro_sections-2019-01-01-IndiceNational";"Macro_sections-2019-01-01-sectionnement_gestionnaire";"sousReseauIndice-2019-01-01-sousReseauIndice";"sousReseauIndice-2019-01-01-sousReseauIndice_lib";"sectionnement_departement";"sectionnement_gestionnaire"
"HzpK7Ly_section1_19370";"2019-01-01";"N0085";"429";"56";"38";"N";"314";"8505";"917582,69";"6446340,56";"0";"56";"38";"N";"743";"8934";"917665,86";"6445921,17";"0";"I";"0";"ACCROCHE";"=2*1V";"=2*1V";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"HzpK7Ly_section2_19370";"2019-01-01";"N0085";"177";"56";"38";"N";"743";"8934";"917665,86";"6445921,17";"0";"56";"38";"N";"920";"9111";"917669,9";"6445744,26";"0";"I";"0";"ACCROCHE";"";"";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18927";"2019-01-01";"N0085";"338";"56";"38";"N";"920";"9111";"917716,95";"6445731,32";"0";"57";"38";"N";"232";"9449";"917417,69";"6445730,86";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18929";"2019-01-01";"N0085";"273";"57";"38";"N";"232";"9449";"917417,69";"6445730,86";"0";"57";"38";"N";"505";"9722";"917262,13";"6445513,22";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18930";"2019-01-01";"N0085";"2128";"57";"38";"N";"505";"9722";"917262,13";"6445513,22";"0";"59";"38";"N";"636";"11850";"916627,5";"6443628,42";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18939";"2019-01-01";"N0085";"544";"59";"38";"N";"636";"11850";"916627,5";"6443628,42";"0";"60";"38";"N";"186";"12394";"916726,8";"6443116,55";"0";"I";"0";"ACCROCHE";"3V<10.50";"3V<10.50";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18943";"2019-01-01";"N0085";"82";"60";"38";"N";"186";"12394";"916726,8";"6443116,55";"0";"60";"38";"N";"268";"12476";"916750,96";"6443038,47";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18944";"2019-01-01";"N0085";"362";"60";"38";"N";"268";"12476";"916750,96";"6443038,47";"0";"60";"38";"N";"630";"12838";"916824,23";"6442719,61";"0";"I";"0";"ACCROCHE";"3V<10.50";"3V<10.50";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18946";"2019-01-01";"N0085";"85";"60";"38";"N";"630";"12838";"916824,23";"6442719,61";"0";"60";"38";"N";"715";"12923";"916879,18";"6442658,71";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18947";"2019-01-01";"N0085";"1175";"60";"38";"N";"715";"12923";"916879,18";"6442658,71";"0";"61";"38";"N";"790";"14098";"917618,03";"6441778,67";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18952";"2019-01-01";"N0085";"430";"61";"38";"N";"790";"14098";"917618,03";"6441778,67";"0";"62";"38";"N";"186";"14528";"917839,36";"6441423,31";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18955";"2019-01-01";"N0085";"799";"62";"38";"N";"186";"14528";"917839,36";"6441423,31";"0";"62";"38";"N";"985";"15327";"918055,15";"6440693,62";"0";"I";"0";"ACCROCHE";"3V<10.50";"3V<10.50";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18959";"2019-01-01";"N0085";"171";"62";"38";"N";"985";"15327";"918055,15";"6440693,62";"0";"63";"38";"N";"153";"15498";"918188,57";"6440598,68";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18961";"2019-01-01";"N0085";"812";"63";"38";"N";"153";"15498";"918188,57";"6440598,68";"0";"63";"38";"N";"965";"16310";"918429,02";"6439842,64";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18965";"2019-01-01";"N0085";"82";"63";"38";"N";"965";"16310";"918429,02";"6439842,64";"0";"64";"38";"N";"37";"16392";"918455";"6439765,58";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18966";"2019-01-01";"N0085";"137";"64";"38";"N";"37";"16392";"918455";"6439765,58";"0";"64";"38";"N";"174";"16529";"918499,1";"6439637,24";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18968";"2019-01-01";"N0085";"261";"64";"38";"N";"174";"16529";"918499,1";"6439637,24";"0";"64";"38";"N";"435";"16790";"918556,57";"6439386,81";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18969";"2019-01-01";"N0085";"573";"64";"38";"N";"435";"16790";"918556,57";"6439386,81";"0";"65";"38";"N";"10";"17363";"918510,26";"6438825,72";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18971";"2019-01-01";"N0085";"324";"65";"38";"N";"10";"17363";"918510,26";"6438825,72";"0";"65";"38";"N";"334";"17687";"918421,02";"6438523,01";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18972";"2019-01-01";"N0085";"3218";"65";"38";"N";"334";"17687";"918421,02";"6438523,01";"0";"68";"38";"N";"547";"20905";"918446,06";"6435366,14";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18984";"2019-01-01";"N0085";"253";"68";"38";"N";"547";"20905";"918446,06";"6435366,14";"0";"68";"38";"N";"800";"21158";"918389,44";"6435121,71";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"18987";"2019-01-01";"N0085";"5396";"68";"38";"N";"800";"21158";"918389,44";"6435121,71";"0";"74";"38";"N";"113";"26554";"919384,89";"6430032,93";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19002";"2019-01-01";"N0085";"262";"74";"38";"N";"113";"26554";"919384,89";"6430032,93";"0";"74";"38";"N";"375";"26816";"919422,03";"6429782,67";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19005";"2019-01-01";"N0085";"314";"74";"38";"N";"375";"26816";"919422,03";"6429782,67";"0";"74";"38";"N";"689";"27130";"919471,44";"6429473,58";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19006";"2019-01-01";"N0085";"242";"74";"38";"N";"689";"27130";"919471,44";"6429473,58";"0";"74";"38";"N";"931";"27372";"919504,23";"6429234,61";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19008";"2019-01-01";"N0085";"653";"74";"38";"N";"931";"27372";"919504,23";"6429234,61";"0";"75";"38";"N";"576";"28025";"919601,1";"6428597,63";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19012";"2019-01-01";"N0085";"293";"75";"38";"N";"576";"28025";"919601,1";"6428597,63";"0";"75";"38";"N";"869";"28318";"919643,03";"6428312,06";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19014";"2019-01-01";"N0085";"200";"75";"38";"N";"869";"28318";"919643,03";"6428312,06";"0";"76";"38";"N";"70";"28518";"919673,22";"6428116,8";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M3";"1";"PIERRE CHATEL";"MYI38.P";"2";"QT, TT, VT, LC, VC";"2000-01-01";"0";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"HzpK7Ly_section1_19014";"2019-01-01";"N0085";"19";"76";"38";"N";"70";"28518";"919673,22";"6428116,8";"0";"76";"38";"N";"89";"28537";"919676,29";"6428098,18";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"";"";"";"";"";"";"";"";"";"4";"Autre route nationale";"38";"DIRMED"
"19015";"2019-01-01";"N0085";"683";"76";"38";"N";"89";"28537";"919676,29";"6428098,18";"0";"76";"38";"N";"772";"29220";"919689,18";"6427421,58";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"";"";"";"";"";"";"";"";"";"4";"Autre route nationale";"38";"DIRMED"
"CONTINUITE_11789";"2019-01-01";"N0085";"3370";"76";"38";"N";"772";"29220";"919689,18";"6427421,58";"0";"78";"38";"N";"928";"32590";"920959,42";"6426372,6";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"";"";"";"";"";"";"";"";"";"4";"Autre route nationale";"38";"DIRMED"
"HzpK7Ly_section1_CONTINUITE_11789";"2019-01-01";"N0085";"304";"78";"38";"N";"928";"32590";"920959,42";"6426372,6";"0";"79";"38";"N";"225";"32894";"921153,29";"6426152,09";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19043";"2019-01-01";"N0085";"114";"79";"38";"N";"225";"32894";"921153,29";"6426152,09";"0";"79";"38";"N";"339";"33008";"921259,67";"6426118,11";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19044";"2019-01-01";"N0085";"189";"79";"38";"N";"339";"33008";"921259,67";"6426118,11";"0";"79";"38";"N";"528";"33197";"921442,91";"6426093,44";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19045";"2019-01-01";"N0085";"339";"79";"38";"N";"528";"33197";"921442,91";"6426093,44";"0";"79";"38";"N";"867";"33536";"921621,28";"6426047,77";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19048";"2019-01-01";"N0085";"416";"79";"38";"N";"867";"33536";"921621,28";"6426047,77";"0";"80";"38";"N";"283";"33952";"921769,79";"6426306,04";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19052";"2019-01-01";"N0085";"202";"80";"38";"N";"283";"33952";"921769,79";"6426306,04";"0";"80";"38";"N";"485";"34154";"921958,56";"6426258,16";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19055";"2019-01-01";"N0085";"98";"80";"38";"N";"485";"34154";"921958,56";"6426258,16";"0";"80";"38";"N";"583";"34252";"921981,49";"6426246,41";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19056";"2019-01-01";"N0085";"35";"80";"38";"N";"583";"34252";"921981,49";"6426246,41";"0";"80";"38";"N";"618";"34287";"921948,46";"6426235,43";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19057";"2019-01-01";"N0085";"38";"80";"38";"N";"618";"34287";"921948,46";"6426235,43";"0";"80";"38";"N";"656";"34325";"921911,02";"6426238,57";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19058";"2019-01-01";"N0085";"55";"80";"38";"N";"656";"34325";"921911,02";"6426238,57";"0";"80";"38";"N";"711";"34380";"921859,66";"6426239,87";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19059";"2019-01-01";"N0085";"196";"80";"38";"N";"711";"34380";"921859,66";"6426239,87";"0";"80";"38";"N";"907";"34576";"921871,28";"6426141,53";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19062";"2019-01-01";"N0085";"29";"80";"38";"N";"907";"34576";"921871,28";"6426141,53";"0";"80";"38";"N";"936";"34605";"921891,82";"6426121,1";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19063";"2019-01-01";"N0085";"67";"80";"38";"N";"936";"34605";"921891,82";"6426121,1";"0";"81";"38";"N";"26";"34672";"921950,11";"6426091,9";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19064";"2019-01-01";"N0085";"107";"81";"38";"N";"26";"34672";"921950,11";"6426091,9";"0";"81";"38";"N";"133";"34779";"921978,89";"6426079,35";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19065";"2019-01-01";"N0085";"149";"81";"38";"N";"133";"34779";"921978,89";"6426079,35";"0";"81";"38";"N";"282";"34928";"922009,46";"6426174,35";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19066";"2019-01-01";"N0085";"92";"81";"38";"N";"282";"34928";"922009,46";"6426174,35";"0";"81";"38";"N";"374";"35020";"922087,87";"6426212,04";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19067";"2019-01-01";"N0085";"101";"81";"38";"N";"374";"35020";"922087,87";"6426212,04";"0";"81";"38";"N";"475";"35121";"922113,18";"6426302,79";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19068";"2019-01-01";"N0085";"46";"81";"38";"N";"475";"35121";"922113,18";"6426302,79";"0";"81";"38";"N";"521";"35167";"922128,99";"6426343,94";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19069";"2019-01-01";"N0085";"387";"81";"38";"N";"521";"35167";"922128,99";"6426343,94";"0";"82";"38";"N";"55";"35554";"922390,33";"6426421,25";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19075";"2019-01-01";"N0085";"56";"82";"38";"N";"55";"35554";"922390,33";"6426421,25";"0";"82";"38";"N";"111";"35610";"922366,06";"6426378,29";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19076";"2019-01-01";"N0085";"172";"82";"38";"N";"111";"35610";"922366,06";"6426378,29";"0";"82";"38";"N";"283";"35782";"922288,9";"6426248,54";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19078";"2019-01-01";"N0085";"73";"82";"38";"N";"283";"35782";"922288,9";"6426248,54";"0";"82";"38";"N";"356";"35855";"922283,03";"6426176,34";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19079";"2019-01-01";"N0085";"115";"82";"38";"N";"356";"35855";"922283,03";"6426176,34";"0";"82";"38";"N";"471";"35970";"922294,36";"6426064,74";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19080";"2019-01-01";"N0085";"41";"82";"38";"N";"471";"35970";"922294,36";"6426064,74";"0";"82";"38";"N";"512";"36011";"922318,72";"6426032,31";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19081";"2019-01-01";"N0085";"1285";"82";"38";"N";"512";"36011";"922318,72";"6426032,31";"0";"83";"38";"N";"803";"37296";"922500,72";"6425600,07";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19091";"2019-01-01";"N0085";"97";"83";"38";"N";"803";"37296";"922500,72";"6425600,07";"0";"83";"38";"N";"900";"37393";"922595,38";"6425604,6";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19092";"2019-01-01";"N0085";"2271";"83";"38";"N";"900";"37393";"922595,38";"6425604,6";"0";"86";"38";"N";"246";"39664";"923454,31";"6423804,95";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19108";"2019-01-01";"N0085";"144";"86";"38";"N";"246";"39664";"923454,31";"6423804,95";"0";"86";"38";"N";"390";"39808";"923574,67";"6423729,28";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19109";"2019-01-01";"N0085";"386";"86";"38";"N";"390";"39808";"923574,67";"6423729,28";"0";"86";"38";"N";"776";"40194";"923904,09";"6423711,41";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19112";"2019-01-01";"N0085";"124";"86";"38";"N";"776";"40194";"923904,09";"6423711,41";"0";"86";"38";"N";"900";"40318";"924011,09";"6423666,25";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19114";"2019-01-01";"N0085";"2795";"86";"38";"N";"900";"40318";"924011,09";"6423666,25";"0";"89";"38";"N";"648";"43113";"926120,72";"6422475,38";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19137";"2019-01-01";"N0085";"204";"89";"38";"N";"648";"43113";"926120,72";"6422475,38";"0";"89";"38";"N";"852";"43317";"926211,24";"6422342,19";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19141";"2019-01-01";"N0085";"1332";"89";"38";"N";"852";"43317";"926211,24";"6422342,19";"0";"91";"38";"N";"263";"44649";"925777";"6421307,96";"0";"I";"0";"ACCROCHE";"2V<7";"2V<7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
"19154";"2019-01-01";"N0085";"130";"91";"38";"N";"263";"44649";"925777";"6421307,96";"0";"91";"38";"N";"393";"44779";"925760,26";"6421184,2";"0";"I";"0";"ACCROCHE";"2V>=7";"2V>=7";"";"N0085_M5";"1";"SAINT_FIRMIN";"MMH05.L";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRMED";"4";"Autre route nationale";"38";"DIRMED"
