"objetID";"dateReferentiel";"route";"longueur";"prD";"depPrD";"concessionPrD";"absD";"cumulD";"xD";"yD";"zD";"prF";"depPrF";"concessionPrF";"absF";"cumulF";"xF";"yF";"zF";"cote";"voie";"accrochage";"CodeMacroSection";"MacroSectionEquipee";"NomStationRef";"CodeSiredoStationRef";"TypeStationRef";"TypeStationRef_lib";"DateStationRef";"IndiceNational";"sectionnement_gestionnaire"
"Obx54ySqFt_6040";"2019-01-01";"N0010";"21228";"17";"17";"N";"215";"322657";"439410,97";"6459534,6";"0";"19";"33";"N";"118";"343885";"430130,1";"6441131,06";"0";"I";"0";"ACCROCHE";"N0010_M18";"1";"PEUJARD";"MBG33.G";"2";"QT, TT, VT, LC, VC";"2009-01-01";"1";"DIRA"
"Obx54ySqFt_6041";"2019-01-01";"N0011";"31955";"54";"79";"N";"160";"160";"424548,28";"6577398,25";"0";"20";"17";"N";"200";"32115";"395831";"6577258,85";"0";"I";"0";"ACCROCHE";"N0011_M1";"1";"EPANNES";"MBX79.K";"2";"QT, TT, VT, LC, VC";"2013-01-01";"1";"DIRA"
"Obx54ySqFt_6042";"2019-01-01";"N0011";"14975";"20";"17";"N";"200";"32115";"395831";"6577258,85";"0";"35";"17";"N";"137";"47090";"382042,94";"6571796,68";"0";"I";"0";"ACCROCHE";"N0011_M2";"1";"DOMPIERRE";"MBM17.B";"2";"QT, TT, VT, LC, VC";"2009-01-01";"1";"DIRA"
"Obx54ySqFt_6043";"2019-01-01";"N0012";"6909";"29";"78";"N";"0";"11689";"628176,57";"6855648,59";"0";"35";"78";"N";"915";"18598";"621430,16";"6855909,69";"0";"I";"0";"ACCROCHE";"N0012_M2";"1";"N12_BOIS_D'ARCY";"MIR78.a";"2";"QT, TT, VT, LC, VC";"1996-12-01";"1";"DIRIF"
"Obx54ySqFt_6044";"2019-01-01";"N0012";"8820";"35";"78";"N";"915";"18598";"621430,16";"6855909,69";"0";"44";"78";"N";"875";"27418";"612930,14";"6856301,89";"0";"I";"0";"ACCROCHE";"N0012_M3";"1";"N12_JOUARS";"MIR78.b";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2002-03-01";"1";"DIRIF"
"Obx54ySqFt_6045";"2019-01-01";"N0012";"18038";"44";"78";"N";"875";"27418";"612930,14";"6856301,89";"0";"0";"28";"N";"0";"45456";"595461,33";"6854623,42";"0";"I";"0";"ACCROCHE";"N0012_M4";"1";"N12_LA-QUEUE-LES-YVELINES";"MIY78.C";"2";"QT, TT, VT, LC, VC";"1992-04-16";"1";"DIRIF"
"Obx54ySqFt_6046";"2019-01-01";"N0012";"14744";"0";"28";"N";"0";"45456";"595461,33";"6854623,42";"0";"14";"28";"N";"816";"60200";"581822,72";"6850681,38";"0";"I";"0";"ACCROCHE";"N0012_M5";"1";"N12_LA MESANGERE";"MDE28.C";"2";"QT, TT, VT, LC, VC";"2015-12-01";"1";"DIRNO"
"Obx54ySqFt_6047";"2019-01-01";"N0012";"11897";"19";"28";"N";"637";"64553";"577615,3";"6850450,42";"0";"3";"27";"N";"600";"76450";"567335,08";"6854951,64";"0";"I";"0";"ACCROCHE";"N0012_M6";"1";"N12_ST REMY SUR AVRE";"MDE28.U";"2";"QT, TT, VT, LC, VC";"2017-01-01";"0";"DIRNO"
"Obx54ySqFt_6048";"2019-01-01";"N0012";"21784";"3";"27";"N";"600";"76450";"567335,08";"6854951,64";"0";"25";"27";"N";"650";"98234";"547034,38";"6850163,72";"0";"I";"0";"ACCROCHE";"N0012_M7";"1";"COURTEILLES";"MUE27.I";"2";"QT, TT, VT, LC, VC";"2007-06-01";"0";"DIRNO"
"Obx54ySqFt_6049";"2019-01-01";"N0012";"69987";"25";"27";"N";"650";"98234";"547034,38";"6850163,72";"0";"61";"61";"N";"200";"168221";"487579,58";"6820950,33";"0";"I";"0";"ACCROCHE";"N0012_M8";"1";"VENTROUZE";"MRO61.G";"2";"QT, TT, VT, LC, VC";"2017-01-01";"1";"DIRNO"
"Obx54ySqFt_6050";"2019-01-01";"N0012";"1944";"61";"61";"N";"200";"168221";"487579,58";"6820950,33";"0";"63";"61";"N";"300";"170165";"485649,3";"6820988,5";"0";"I";"0";"ACCROCHE";"N0012_M9";"1";"VALFRAMBERT";"MRO61.D";"2";"QT, TT, VT, LC, VC";"2016-09-01";"0";"DIRNO"
"Obx54ySqFt_6051";"2019-01-01";"N0012";"20496";"63";"61";"N";"300";"170165";"485649,3";"6820988,5";"0";"0";"53";"N";"0";"190661";"467058,19";"6824252,89";"0";"I";"0";"ACCROCHE";"N0012_M10";"1";"ALENCON_GANDEL";"MRO61.B";"2";"QT, TT, VT, LC, VC";"2017-01-01";"0";"DIRNO"
"Obx54ySqFt_6052";"2019-01-01";"N0012";"4539";"0";"53";"N";"0";"190661";"467058,19";"6824252,89";"0";"4";"53";"N";"550";"195200";"463141,96";"6822446,7";"0";"I";"0";"ACCROCHE";"N0012_M11";"1";"N12_PRE EN PAIL";"MWA53.E";"2";"QT, TT, VT, LC, VC";"2017-06-01";"0";"DIRO"
"Obx54ySqFt_6053";"2019-01-01";"N0012";"31653";"4";"53";"N";"550";"195200";"463141,96";"6822446,7";"0";"36";"53";"N";"853";"226853";"435475,84";"6808982,43";"0";"I";"0";"ACCROCHE";"N0012_M12";"1";"N12_LE_RIBAY";"MWA53.G";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"1989-12-01";"0";"DIRO"
"Obx54ySqFt_6054";"2019-01-01";"N0012";"3411";"36";"53";"N";"853";"226853";"435475,84";"6808982,43";"0";"40";"53";"N";"208";"230264";"432777,46";"6807128,91";"0";"I";"0";"ACCROCHE";"N0012_M13";"1";"N12_MAYENNE";"MWA53.F";"2";"QT, TT, VT, LC, VC";"2017-06-01";"0";"DIRO"
"Obx54ySqFt_6055";"2019-01-01";"N0012";"21120";"42";"53";"N";"894";"232981";"430753,2";"6807078,49";"0";"63";"53";"N";"956";"254101";"409753,43";"6806825,53";"0";"I";"0";"ACCROCHE";"N0012_M17";"1";"N12_ERNEESOL";"MWA53.L";"2";"QT, TT, VT, LC, VC";"2008-01-01";"0";"DIRO"
"Obx54ySqFt_6056";"2019-01-01";"N0012";"17676";"66";"53";"N";"600";"256766";"407164,69";"6806871,6";"0";"9";"35";"N";"340";"274442";"391132,86";"6812898,59";"0";"I";"0";"ACCROCHE";"N0012_M21";"1";"N12_FLEURIGNE";"MWI35.W";"2";"QT, TT, VT, LC, VC";"1905-06-17";"0";"DIRO"
"Obx54ySqFt_6057";"2019-01-01";"N0012";"5965";"14";"35";"N";"0";"279277";"387031,95";"6813421,95";"0";"19";"35";"N";"680";"285242";"382116,45";"6813362,07";"0";"I";"0";"ACCROCHE";"N0012_M23";"1";"N12_ROMAGNE";"MWK35.C";"2";"QT, TT, VT, LC, VC";"2008-01-01";"0";"DIRO"
"Obx54ySqFt_6058";"2019-01-01";"N0012";"5095";"62";"35";"N";"0";"285797";"349772,09";"6791549,62";"0";"67";"35";"N";"795";"290892";"345327,87";"6792741,3";"0";"I";"0";"ACCROCHE";"N0012_M24";"1";"N12_OI.11_1 CHAMP FLEURI";"MWI35.H";"2";"QT, TT, VT, LC, VC";"1992-10-27";"0";"DIRO"
"Obx54ySqFt_6059";"2019-01-01";"N0012";"25003";"67";"35";"N";"795";"290892";"345327,87";"6792741,3";"0";"93";"35";"N";"7";"315895";"323351,35";"6801981,49";"0";"I";"0";"ACCROCHE";"N0012_M25";"1";"N12_STGILLES";"MWK35.E";"2";"QT, TT, VT, LC, VC";"1994-01-15";"0";"DIRO"
"Obx54ySqFt_6060";"2019-01-01";"N0012";"34695";"93";"35";"N";"7";"315895";"323351,35";"6801981,49";"0";"27";"22";"N";"760";"350590";"299658,36";"6825256,93";"0";"I";"0";"ACCROCHE";"N0012_M27";"1";"N12_SEVIGNAC";"MWC22.D";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"1";"DIRO"
"Obx54ySqFt_6061";"2019-01-01";"N0012";"12785";"27";"22";"N";"760";"350590";"299658,36";"6825256,93";"0";"40";"22";"N";"450";"363375";"290188,92";"6832953,01";"0";"I";"0";"ACCROCHE";"N0012_M28";"1";"N12_LAMBALLESOL";"MWC22.K";"2";"QT, TT, VT, LC, VC";"1995-04-28";"0";"DIRO"
"Obx54ySqFt_6062";"2019-01-01";"N0012";"7582";"40";"22";"N";"450";"363375";"290188,92";"6832953,01";"0";"48";"22";"N";"0";"370957";"283105,19";"6835001,7";"0";"I";"0";"ACCROCHE";"N0012_M29";"1";"N12_COETMIEUX";"MWC22.E";"2";"QT, TT, VT, LC, VC";"1994-01-27";"1";"DIRO"
"Obx54ySqFt_6063";"2019-01-01";"N0012";"3305";"48";"22";"N";"0";"370957";"283105,19";"6835001,7";"0";"51";"22";"N";"300";"374262";"279882,14";"6835416,25";"0";"I";"0";"ACCROCHE";"N0012_M30";"1";"N12_YFFINIAC";"MWC22.O";"2";"QT, TT, VT, LC, VC";"2020-06-01";"0";"DIRO"
"Obx54ySqFt_6064";"2019-01-01";"N0012";"3693";"61";"22";"N";"450";"385292";"273225,95";"6842951,81";"0";"64";"22";"N";"680";"388985";"269577,91";"6842803,34";"0";"I";"0";"ACCROCHE";"N0012_M33";"1";"N12_PLERIN";"MWC22.L";"2";"QT, TT, VT, LC, VC";"1995-07-12";"0";"DIRO"
"Obx54ySqFt_6065";"2019-01-01";"N0012";"29264";"64";"22";"N";"680";"388985";"269577,91";"6842803,34";"0";"93";"22";"N";"800";"418249";"242645,83";"6847411,32";"0";"I";"0";"ACCROCHE";"N0012_M34";"1";"N12_PLELO";"MWC22.C";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2020-06-01";"0";"DIRO"
"Obx54ySqFt_6066";"2019-01-01";"N0012";"47261";"93";"22";"N";"800";"418249";"242645,83";"6847411,32";"0";"17";"29";"N";"735";"465510";"197670,97";"6854267,04";"0";"I";"0";"ACCROCHE";"N0012_M35";"1";"N12_PLOUNERIN";"MWC22.G";"2";"QT, TT, VT, LC, VC";"1994-01-27";"1";"DIRO"
"Obx54ySqFt_6067";"2019-01-01";"N0012";"7178";"17";"29";"N";"735";"465510";"197670,97";"6854267,04";"0";"24";"29";"N";"924";"472688";"192875,86";"6850213,02";"0";"I";"0";"ACCROCHE";"N0012_M36";"1";"N12_STMARTIN";"MWF29.N";"2";"QT, TT, VT, LC, VC";"1996-03-13";"0";"DIRO"
"Obx54ySqFt_6068";"2019-01-01";"N0012";"32096";"24";"29";"N";"924";"472688";"192875,86";"6850213,02";"0";"57";"29";"N";"95";"504784";"161993,23";"6845259,04";"0";"I";"0";"ACCROCHE";"N0012_M37";"1";"N12GUICLAN";"MWF29.G";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"0";"DIRO"
"Obx54ySqFt_6069";"2019-01-01";"N0012";"12997";"57";"29";"N";"95";"504784";"161993,23";"6845259,04";"0";"70";"29";"N";"80";"517781";"149901,31";"6840747,92";"0";"I";"0";"ACCROCHE";"N0012_M38";"1";"N12_GUIPAVAS";"MWF29.F";"2";"QT, TT, VT, LC, VC";"1994-02-01";"0";"DIRO"
"Obx54ySqFt_6070";"2019-01-01";"N0013";"3812";"20";"78";"N";"0";"2175";"634719,77";"6864816,23";"0";"24";"78";"N";"180";"5987";"632094,54";"6866991,92";"0";"I";"0";"ACCROCHE";"N0013_M3";"1";"N13_ST GERMAIN EN LAYE";"MIY78.F";"2";"QT, TT, VT, LC, VC";"1992-12-22";"1";"DIRIF"
"Obx54ySqFt_6071";"2019-01-01";"N0013";"1557";"24";"78";"N";"180";"5987";"632094,54";"6866991,92";"0";"26";"78";"N";"225";"7544";"630699,59";"6867537,75";"0";"I";"0";"ACCROCHE";"N0013_M4";"1";"N13_ST GERMAIN";"MIY78.X";"2";"QT, TT, VT, LC, VC";"1995-10-01";"0";"DIRIF"
"Obx54ySqFt_6072";"2019-01-01";"N0013";"9034";"76";"78";"N";"0";"7544";"590727";"6881321,34";"0";"6";"27";"N";"600";"16578";"581887,75";"6879928,09";"0";"I";"0";"ACCROCHE";"N0013_M5";"1";"N13 CHAUFFOUR";"MRY78.C";"2";"QT, TT, VT, LC, VC";"2016-12-01";"0";"DIRNO"
"Obx54ySqFt_6073";"2019-01-01";"N0013";"11927";"6";"27";"N";"600";"16578";"581887,75";"6879928,09";"0";"18";"27";"N";"780";"28505";"570239,19";"6880845,78";"0";"I";"0";"ACCROCHE";"N0013_M6";"1";"MISEREY";"MUE27.c";"2";"QT, TT, VT, LC, VC";"2017-03-01";"1";"DIRNO"
"Obx54ySqFt_6074";"2019-01-01";"N0013";"9160";"69";"14";"N";"630";"32115";"450274,42";"6904423,53";"0";"79";"14";"N";"212";"41275";"442015,76";"6908090,81";"0";"I";"0";"ACCROCHE";"N0013_M9";"1";"N13_CARPIQUET";"MRC14.L";"2";"QT, TT, VT, LC, VC";"2015-07-01";"1";"DIRNO"
"Obx54ySqFt_6075";"2019-01-01";"N0013";"8814";"79";"14";"N";"212";"41275";"442015,76";"6908090,81";"0";"87";"14";"N";"887";"50089";"434358,41";"6912039,97";"0";"I";"0";"ACCROCHE";"N0013_M10";"1";"N13_CARCAGNY";"MrC14.H";"2";"QT, TT, VT, LC, VC";"2017-10-01";"1";"DIRNO"
"Obx54ySqFt_6076";"2019-01-01";"N0013";"10439";"87";"14";"N";"887";"50089";"434358,41";"6912039,97";"0";"98";"14";"N";"183";"60528";"426603,51";"6916299,41";"0";"I";"0";"ACCROCHE";"N0013_M11";"1";"N13_GUERON";"MrC14.I";"2";"QT, TT, VT, LC, VC";"2017-10-01";"0";"DIRNO"
"Obx54ySqFt_6077";"2019-01-01";"N0013";"36465";"98";"14";"N";"183";"60528";"426603,51";"6916299,41";"0";"5";"50";"N";"0";"96993";"394074,39";"6919834,46";"0";"I";"0";"ACCROCHE";"N0013_M12";"1";"LONGUEVILLE";"mrc14.Q";"4";"QT, TT, VT, LC, VC, KC, EC, PC";"2017-03-01";"0";"DIRNO"
"Obx54ySqFt_6078";"2019-01-01";"N0013";"32811";"5";"50";"N";"0";"96993";"394074,39";"6919834,46";"0";"38";"50";"N";"644";"129804";"374877,05";"6942924,59";"0";"I";"0";"ACCROCHE";"N0013_M13";"1";"SAINT HILAIRE PETITVILLE";"MRM50.E";"2";"QT, TT, VT, LC, VC";"2016-10-01";"0";"DIRNO"
"Obx54ySqFt_6079";"2019-01-01";"N0013";"14209";"38";"50";"N";"644";"129804";"374877,05";"6942924,59";"0";"52";"50";"N";"390";"144013";"367711,35";"6954149,03";"0";"I";"0";"ACCROCHE";"N0013_M14";"1";"ST_JOSEPH";"MRM50.N";"3";"QT, TT, VT, LC, VC, KC";"2017-01-01";"1";"DIRNO"
"Obx54ySqFt_6080";"2019-01-01";"N0014";"5600";"20";"95";"N";"0";"0";"632260,87";"6883356,66";"0";"24";"95";"N";"800";"5600";"627205,53";"6884706,48";"0";"I";"0";"ACCROCHE";"N0014_M1";"1";"N14_OSNY";"MIO95.N";"2";"QT, TT, VT, LC, VC";"2011-09-09";"1";"DIRIF"
"Obx54ySqFt_6081";"2019-01-01";"N0017";"9817";"36";"62";"N";"100";"2960";"684549,57";"7027252,55";"0";"44";"62";"N";"1082";"12777";"687261,32";"7035782,57";"0";"I";"0";"ACCROCHE";"N0017_M2";"1";"VIMY";"MLP62.E";"2";"QT, TT, VT, LC, VC";"2010-06-01";"0";"DIRN"
"Obx54ySqFt_6082";"2019-01-01";"N0019";"10599";"16";"94";"N";"-400";"0";"662820,81";"6851563,35";"0";"2";"77";"N";"75";"10599";"670380,21";"6844764,59";"0";"I";"0";"ACCROCHE";"N0019_M1";"1";"N19_BOISSY ST LEGER";"MIM94.O";"2";"QT, TT, VT, LC, VC";"2012-06-08";"1";"DIRIF"
"Obx54ySqFt_6083";"2019-01-01";"N0019";"8186";"55";"52";"N";"0";"10781";"870907,54";"6761973,64";"0";"63";"52";"N";"290";"18967";"873906,61";"6754892,87";"0";"I";"0";"ACCROCHE";"N0019_M2";"0";"";"";"";"";"2019-06-01";"0";"DIRE"
"Obx54ySqFt_6084";"2019-01-01";"N0019";"2449";"63";"52";"N";"290";"18967";"873906,61";"6754892,87";"0";"65";"52";"N";"719";"21416";"874429,13";"6753405,95";"0";"I";"0";"ACCROCHE";"N0019_M3";"0";"";"";"";"";"2020-06-01";"0";"DIRE"
"Obx54ySqFt_6085";"2019-01-01";"N0019";"61486";"65";"52";"N";"719";"21416";"874429,13";"6753405,95";"0";"31";"70";"N";"100";"82902";"928746,68";"6736371,51";"0";"I";"0";"ACCROCHE";"N0019_M4";"1";"CHATENAY-LANGRES";"MZH52.F";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"0";"DIRE"
"Obx54ySqFt_6086";"2019-01-01";"N0019";"5302";"31";"70";"N";"100";"82902";"928746,68";"6736371,51";"0";"36";"70";"N";"400";"88204";"932867,11";"6733732,36";"0";"I";"0";"ACCROCHE";"N0019_M5";"0";"";"";"";"";"2021-06-01";"0";"DIRE"
"Obx54ySqFt_6087";"2019-01-01";"N0019";"3924";"36";"70";"N";"400";"88204";"932867,11";"6733732,36";"0";"40";"70";"N";"200";"92128";"936026,7";"6731666,8";"0";"I";"0";"ACCROCHE";"N0019_M6";"0";"";"";"";"";"2021-06-01";"0";"DIRE"
"Obx54ySqFt_6088";"2019-01-01";"N0019";"4833";"40";"70";"N";"200";"92128";"936026,7";"6731666,8";"0";"45";"70";"N";"0";"96961";"940145,89";"6729682,47";"0";"I";"0";"ACCROCHE";"N0019_M7";"1";"LA VAUGINE";"MXH70.E";"2";"QT, TT, VT, LC, VC";"2019-06-01";"0";"DIRE"
"Obx54ySqFt_6089";"2019-01-01";"N0019";"24325";"45";"70";"N";"0";"96961";"940145,89";"6729682,47";"0";"69";"70";"N";"400";"121286";"960486,85";"6738687,3";"0";"I";"0";"ACCROCHE";"N0019_M8";"1";"AMBLANS";"MXH70.G";"2";"QT, TT, VT, LC, VC";"2017-01-01";"0";"DIRE"
"Obx54ySqFt_6090";"2019-01-01";"N0019";"5211";"69";"70";"N";"400";"121286";"960486,85";"6738687,3";"0";"74";"70";"N";"700";"126497";"964085,94";"6736284,45";"0";"I";"0";"ACCROCHE";"N0019_M9";"1";"LURE";"MXH70.C";"3";"QT, TT, VT, LC, VC, KC";"2019-06-01";"1";"DIRE"
"Obx54ySqFt_6091";"2019-01-01";"N0019";"23553";"74";"70";"N";"700";"126497";"964085,94";"6736284,45";"0";"98";"70";"N";"343";"150050";"983737,54";"6727834,71";"0";"I";"0";"ACCROCHE";"N0019_M10";"1";"LYOFFANS";"MXH70.H";"2";"QT, TT, VT, LC, VC";"2018-10-01";"0";"DIRE"
"Obx54ySqFt_6092";"2019-01-01";"N0020";"19604";"15";"09";"N";"0";"1270";"586510,61";"6228243,71";"0";"35";"09";"N";"0";"20874";"587469,35";"6211366,62";"0";"I";"0";"ACCROCHE";"N0020_M2";"1";"PAMIERS";"MBA09.I";"2";"QT, TT, VT, LC, VC";"2005-04-22";"0";"DIRSO"
"Obx54ySqFt_6093";"2019-01-01";"N0020";"4727";"35";"09";"N";"0";"20874";"587469,35";"6211366,62";"0";"39";"09";"N";"1127";"25601";"587465,78";"6206721,41";"0";"I";"0";"ACCROCHE";"N0020_M3";"1";"FOIX_TUNNEL";"MBA09.H";"3";"QT, TT, VT, LC, VC, KC";"2016-01-01";"0";"DIRSO"
"Obx54ySqFt_6094";"2019-01-01";"N0020";"14633";"39";"09";"N";"1127";"25601";"587465,78";"6206721,41";"0";"54";"09";"N";"498";"40234";"585636,35";"6194511,33";"0";"I";"0";"ACCROCHE";"N0020_M4";"1";"ARIGNAC";"MBA09.F / MBA09.f";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"0";"DIRSO"
"Obx54ySqFt_6095";"2019-01-01";"N0020";"25131";"54";"09";"N";"498";"40234";"585636,35";"6194511,33";"0";"79";"09";"N";"614";"65365";"604345,76";"6180698,47";"0";"I";"0";"ACCROCHE";"N0020_M5";"1";"LES_CABANNES";"MBA09.A";"2";"QT, TT, VT, LC, VC";"2013-01-01";"1";"DIRSO"
"Obx54ySqFt_6096";"2019-01-01";"N0020";"18934";"79";"09";"N";"614";"65365";"604345,76";"6180698,47";"0";"98";"09";"N";"831";"84299";"600880,05";"6165187,59";"0";"I";"0";"ACCROCHE";"N0020_M6";"1";"MERENS";"MBA09.M / MBA09.m";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRSO"
"Obx54ySqFt_6097";"2019-01-01";"N0020";"17959";"14";"66";"N";"0";"84299";"603236,2";"6160388,74";"0";"31";"66";"N";"918";"102258";"612885,71";"6150017,62";"0";"I";"0";"ACCROCHE";"N0020_M7";"1";"BOURG MME FRONT";"MMY66.M / MMY66.m";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRSO"
"Obx54ySqFt_6098";"2019-01-01";"N0021";"12176";"2";"87";"N";"0";"0";"564313,24";"6525695,1";"0";"14";"87";"N";"398";"12176";"554470,59";"6523458,79";"0";"I";"0";"ACCROCHE";"N0021_M1";"1";"VALDENRAUD";"MBW87.E";"2";"QT, TT, VT, LC, VC";"2018-12-14";"1";"DIRCO"
"Obx54ySqFt_6099";"2019-01-01";"N0021";"71509";"14";"87";"N";"398";"12176";"554470,59";"6523458,79";"0";"45";"24";"N";"555";"83685";"533103,08";"6461772,76";"0";"I";"0";"ACCROCHE";"N0021_M2";"1";"LA_COQUILLE";"MBD24.I";"2";"QT, TT, VT, LC, VC";"2018-12-14";"0";"DIRCO"
"Obx54ySqFt_6100";"2019-01-01";"N0021";"4175";"45";"24";"N";"555";"83685";"533103,08";"6461772,76";"0";"49";"24";"N";"864";"87860";"529938,83";"6459692,46";"0";"I";"0";"ACCROCHE";"N0021_M3";"1";"SARLIAC";"MBD24.J";"3";"QT, TT, VT, LC, VC, KC";"2018-12-14";"1";"DIRCO"
"Obx54ySqFt_6101";"2019-01-01";"N0021";"6333";"49";"24";"N";"864";"87860";"529938,83";"6459692,46";"0";"56";"24";"N";"190";"94193";"524482,95";"6456884,26";"0";"I";"0";"ACCROCHE";"N0021_M4";"1";"TRELISSAC";"MBD24.N";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRCO"
"Obx54ySqFt_6102";"2019-01-01";"N0021";"726";"65";"24";"N";"0";"94353";"519242,13";"6451824,83";"0";"66";"24";"N";"91";"95079";"519232,94";"6451171,2";"0";"I";"0";"ACCROCHE";"N0021_M5";"1";"NOTRE_DAME";"MBD24.M";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRCO"
"Obx54ySqFt_6103";"2019-01-01";"N0021";"37582";"66";"24";"N";"91";"95079";"519232,94";"6451171,2";"0";"104";"24";"N";"760";"132661";"505801,11";"6420953,07";"0";"I";"0";"ACCROCHE";"N0021_M6";"1";"ST_MAMET";"MBD24.H";"2";"QT, TT, VT, LC, VC";"2019-06-01";"0";"DIRCO"
"Obx54ySqFt_6104";"2019-01-01";"N0021";"8410";"109";"24";"N";"210";"136467";"504249,91";"6417719,63";"0";"118";"24";"N";"30";"144877";"504860,71";"6411436,26";"0";"I";"0";"ACCROCHE";"N0021_M8";"1";"COLOMBIER";"MBD24.G";"2";"QT, TT, VT, LC, VC";"2016-01-01";"1";"DIRCO"
"Obx54ySqFt_6105";"2019-01-01";"N0021";"44446";"118";"24";"N";"30";"144877";"504860,71";"6411436,26";"0";"33";"47";"N";"105";"189323";"518209,08";"6373682,26";"0";"I";"0";"ACCROCHE";"N0021_M9";"1";"CANCON";"MBN47.I";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRCO"
"Obx54ySqFt_6106";"2019-01-01";"N0021";"8236";"33";"47";"N";"105";"189323";"518209,08";"6373682,26";"0";"40";"47";"N";"418";"197559";"517863,44";"6368122,58";"0";"I";"0";"ACCROCHE";"N0021_M10";"1";"VILLENEUVE";"MBN47.D";"2";"QT, TT, VT, LC, VC";"2018-12-14";"1";"DIRCO"
"Obx54ySqFt_6107";"2019-01-01";"N0021";"20277";"40";"47";"N";"418";"197559";"517863,44";"6368122,58";"0";"61";"47";"N";"240";"217836";"511855,3";"6352390,56";"0";"I";"0";"ACCROCHE";"N0021_M11";"1";"CROIX_BLANCHE";"MBN47.B";"2";"QT, TT, VT, LC, VC";"2019-06-01";"0";"DIRCO"
"Obx54ySqFt_6108";"2019-01-01";"N0021";"14360";"71";"47";"N";"915";"220815";"508815,91";"6344102,92";"0";"86";"47";"N";"315";"235175";"511810,61";"6332044,49";"0";"I";"0";"ACCROCHE";"N0021_M13";"1";"LAYRAC";"MBN47.F";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRCO"
"Obx54ySqFt_6109";"2019-01-01";"N0021";"15721";"86";"47";"N";"315";"235175";"511810,61";"6332044,49";"0";"10";"32";"N";"748";"250896";"512005,17";"6318797,65";"0";"I";"0";"ACCROCHE";"N0021_M14";"1";"ASTAFFORT";"MBN47.E";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRCO"
"DO2CsI4_section1_Obx54ySqFt_6109";"2019-01-01";"N0021";"12";"10";"32";"N";"748";"250896";"512005,17";"6318797,65";"0";"10";"32";"N";"760";"250908";"511996,23";"6318789,6";"0";"I";"0";"ACCROCHE";"N0021_M14";"1";"ASTAFFORT";"MBN47.E";"2";"QT, TT, VT, LC, VC";"2018-07-02";"0";"DIRSO"
"Obx54ySqFt_6110";"2019-01-01";"N0021";"15737";"10";"32";"N";"760";"250908";"511996,23";"6318789,6";"0";"26";"32";"N";"856";"266645";"511599,16";"6306657,73";"0";"I";"0";"ACCROCHE";"N0021_M15";"1";"ST_GENY";"MBS32.B";"3";"QT, TT, VT, LC, VC, KC";"2014-01-01";"1";"DIRSO"
"Obx54ySqFt_6111";"2019-01-01";"N0021";"20130";"26";"32";"N";"856";"266645";"511599,16";"6306657,73";"0";"46";"32";"N";"900";"286775";"506496,46";"6288031,85";"0";"I";"0";"ACCROCHE";"N0021_M16";"1";"ROUTE_D_AGEN";"MBS32.C";"2";"QT, TT, VT, LC, VC";"2017-01-01";"0";"DIRSO"
"Obx54ySqFt_6112";"2019-01-01";"N0021";"25937";"46";"32";"N";"900";"286775";"506496,46";"6288031,85";"0";"72";"32";"N";"812";"312712";"490747,8";"6271988,51";"0";"I";"0";"ACCROCHE";"N0021_M18";"1";"DEPOT_FERRE";"MBS32.E";"2";"QT, TT, VT, LC, VC";"2015-01-01";"1";"DIRSO"
"Obx54ySqFt_6113";"2019-01-01";"N0021";"44784";"72";"32";"N";"812";"312712";"490747,8";"6271988,51";"0";"17";"65";"N";"815";"357496";"464385,7";"6243714,32";"0";"I";"0";"ACCROCHE";"N0021_M19";"1";"ESCONDEAUX";"MBY65.C";"3";"QT, TT, VT, LC, VC, KC";"2015-01-01";"1";"DIRSO"
"Obx54ySqFt_6114";"2019-01-01";"N0021";"5541";"17";"65";"N";"815";"357496";"464385,7";"6243714,32";"0";"22";"65";"N";"515";"363037";"462489,16";"6239938,81";"0";"I";"0";"ACCROCHE";"N0021_M20";"1";"MOUYSSET";"MBY65.J";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRSO"
"Obx54ySqFt_6115";"2019-01-01";"N0021";"9988";"22";"65";"N";"515";"363037";"462489,16";"6239938,81";"0";"29";"65";"N";"340";"373025";"457005,78";"6235901,97";"0";"I";"0";"ACCROCHE";"N0021_M21";"1";"DEBUSSY";"MBY65.G";"2";"QT, TT, VT, LC, VC";"2016-01-01";"0";"DIRSO"
